newspaper,league,date,url
Evening star. [volume],negro national league,1942-08-12,https://chroniclingamerica.loc.gov/lccn/sn83045462/1942-08-12/ed-1/seq-43.pdf
Evening star. [volume],negro national league,1942-08-13,https://chroniclingamerica.loc.gov/lccn/sn83045462/1942-08-13/ed-1/seq-23.pdf
Evening star. [volume],negro national league,1942-06-12,https://chroniclingamerica.loc.gov/lccn/sn83045462/1942-06-12/ed-1/seq-49.pdf
Evening star. [volume],negro national league,1938-09-04,https://chroniclingamerica.loc.gov/lccn/sn83045462/1938-09-04/ed-1/seq-15.pdf
Evening star. [volume],negro national league,1947-05-04,https://chroniclingamerica.loc.gov/lccn/sn83045462/1947-05-04/ed-1/seq-39.pdf
The Indianapolis times. [volume],negro national league,1925-07-03,https://chroniclingamerica.loc.gov/lccn/sn82015313/1925-07-03/ed-1/seq-7.pdf
The Indianapolis times. [volume],negro national league,1931-05-18,https://chroniclingamerica.loc.gov/lccn/sn82015313/1931-05-18/ed-1/seq-10.pdf
Detroit evening times.,negro national league,1943-09-05,https://chroniclingamerica.loc.gov/lccn/sn88063294/1943-09-05/ed-1/seq-28.pdf
The Waterbury Democrat. [volume],negro national league,1946-07-23,https://chroniclingamerica.loc.gov/lccn/sn82014085/1946-07-23/ed-1/seq-10.pdf
The Birmingham age-herald. [volume],negro national league,1923-09-10,https://chroniclingamerica.loc.gov/lccn/sn85038485/1923-09-10/ed-1/seq-8.pdf
The Birmingham age-herald. [volume],negro national league,1924-07-09,https://chroniclingamerica.loc.gov/lccn/sn85038485/1924-07-09/ed-1/seq-10.pdf
The Birmingham age-herald. [volume],negro national league,1924-07-08,https://chroniclingamerica.loc.gov/lccn/sn85038485/1924-07-08/ed-1/seq-11.pdf
The Washington times. [volume],negro national league,1934-10-05,https://chroniclingamerica.loc.gov/lccn/sn84026749/1934-10-05/ed-1/seq-37.pdf
Evening star. [volume],negro national league,1944-05-21,https://chroniclingamerica.loc.gov/lccn/sn83045462/1944-05-21/ed-1/seq-21.pdf
Evening star. [volume],negro national league,1943-08-22,https://chroniclingamerica.loc.gov/lccn/sn83045462/1943-08-22/ed-1/seq-26.pdf
Evening star. [volume],negro national league,1947-07-26,https://chroniclingamerica.loc.gov/lccn/sn83045462/1947-07-26/ed-1/seq-11.pdf
Evening star. [volume],negro national league,1948-04-26,https://chroniclingamerica.loc.gov/lccn/sn83045462/1948-04-26/ed-1/seq-15.pdf
The Indianapolis times. [volume],negro national league,1931-06-29,https://chroniclingamerica.loc.gov/lccn/sn82015313/1931-06-29/ed-1/seq-10.pdf
Evening star. [volume],negro national league,1945-07-25,https://chroniclingamerica.loc.gov/lccn/sn83045462/1945-07-25/ed-1/seq-12.pdf
The Indianapolis times. [volume],negro national league,1926-08-19,https://chroniclingamerica.loc.gov/lccn/sn82015313/1926-08-19/ed-1/seq-11.pdf
The Indianapolis times. [volume],negro national league,1933-07-11,https://chroniclingamerica.loc.gov/lccn/sn82015313/1933-07-11/ed-1/seq-12.pdf
The Indianapolis times. [volume],negro national league,1931-07-04,https://chroniclingamerica.loc.gov/lccn/sn82015313/1931-07-04/ed-1/seq-8.pdf
Detroit evening times.,negro national league,1944-09-05,https://chroniclingamerica.loc.gov/lccn/sn88063294/1944-09-05/ed-1/seq-18.pdf
The Washington times. [volume],negro national league,1937-07-07,https://chroniclingamerica.loc.gov/lccn/sn84026749/1937-07-07/ed-1/seq-22.pdf
Evening star. [volume],negro national league,1940-07-27,https://chroniclingamerica.loc.gov/lccn/sn83045462/1940-07-27/ed-1/seq-15.pdf
Evening star. [volume],negro national league,1940-06-17,https://chroniclingamerica.loc.gov/lccn/sn83045462/1940-06-17/ed-1/seq-15.pdf
Evening star. [volume],negro national league,1944-05-04,https://chroniclingamerica.loc.gov/lccn/sn83045462/1944-05-04/ed-1/seq-20.pdf
Evening star. [volume],negro national league,1947-07-06,https://chroniclingamerica.loc.gov/lccn/sn83045462/1947-07-06/ed-1/seq-22.pdf
Evening star. [volume],negro national league,1942-05-31,https://chroniclingamerica.loc.gov/lccn/sn83045462/1942-05-31/ed-1/seq-40.pdf
Evening star. [volume],negro national league,1947-08-24,https://chroniclingamerica.loc.gov/lccn/sn83045462/1947-08-24/ed-1/seq-32.pdf
Evening star. [volume],negro national league,1948-08-01,https://chroniclingamerica.loc.gov/lccn/sn83045462/1948-08-01/ed-1/seq-31.pdf
Evening star. [volume],negro national league,1948-08-09,https://chroniclingamerica.loc.gov/lccn/sn83045462/1948-08-09/ed-1/seq-12.pdf
Evening star. [volume],negro national league,1946-09-16,https://chroniclingamerica.loc.gov/lccn/sn83045462/1946-09-16/ed-1/seq-12.pdf
Evening star. [volume],negro national league,1946-05-12,https://chroniclingamerica.loc.gov/lccn/sn83045462/1946-05-12/ed-1/seq-31.pdf
Douglas daily dispatch. [volume],negro national league,1927-09-07,https://chroniclingamerica.loc.gov/lccn/sn84020064/1927-09-07/ed-1/seq-5.pdf
The Indianapolis times. [volume],negro national league,1931-06-26,https://chroniclingamerica.loc.gov/lccn/sn82015313/1931-06-26/ed-1/seq-24.pdf
The Indianapolis times. [volume],negro national league,1923-07-11,https://chroniclingamerica.loc.gov/lccn/sn82015313/1923-07-11/ed-1/seq-9.pdf
Detroit evening times.,negro national league,1945-06-13,https://chroniclingamerica.loc.gov/lccn/sn88063294/1945-06-13/ed-1/seq-14.pdf
The freeman. [volume],negro national league,1916-07-01,https://chroniclingamerica.loc.gov/lccn/sn82016211/1916-07-01/ed-1/seq-2.pdf
Evening star. [volume],negro national league,1945-07-28,https://chroniclingamerica.loc.gov/lccn/sn83045462/1945-07-28/ed-1/seq-15.pdf
Evening star. [volume],negro national league,1943-06-20,https://chroniclingamerica.loc.gov/lccn/sn83045462/1943-06-20/ed-1/seq-27.pdf
Evening star. [volume],negro national league,1944-07-02,https://chroniclingamerica.loc.gov/lccn/sn83045462/1944-07-02/ed-1/seq-10.pdf
Evening star. [volume],negro national league,1943-09-12,https://chroniclingamerica.loc.gov/lccn/sn83045462/1943-09-12/ed-1/seq-27.pdf
Evening star. [volume],negro national league,1943-09-11,https://chroniclingamerica.loc.gov/lccn/sn83045462/1943-09-11/ed-1/seq-11.pdf
Evening star. [volume],negro national league,1938-05-01,https://chroniclingamerica.loc.gov/lccn/sn83045462/1938-05-01/ed-1/seq-32.pdf
Evening star. [volume],negro national league,1946-06-15,https://chroniclingamerica.loc.gov/lccn/sn83045462/1946-06-15/ed-1/seq-10.pdf
Evening star. [volume],negro national league,1946-05-13,https://chroniclingamerica.loc.gov/lccn/sn83045462/1946-05-13/ed-1/seq-13.pdf
The Indianapolis times. [volume],negro national league,1926-06-22,https://chroniclingamerica.loc.gov/lccn/sn82015313/1926-06-22/ed-1/seq-10.pdf
The Indianapolis times. [volume],negro national league,1928-07-31,https://chroniclingamerica.loc.gov/lccn/sn82015313/1928-07-31/ed-1/seq-8.pdf
The Indianapolis times. [volume],negro national league,1923-05-19,https://chroniclingamerica.loc.gov/lccn/sn82015313/1923-05-19/ed-1/seq-9.pdf
The daily bulletin. [volume],negro national league,1946-08-01,https://chroniclingamerica.loc.gov/lccn/sn84024221/1946-08-01/ed-1/seq-3.pdf
Evening star. [volume],negro national league,1945-08-26,https://chroniclingamerica.loc.gov/lccn/sn83045462/1945-08-26/ed-1/seq-17.pdf
The Wilmington morning star. [volume],negro national league,1947-07-04,https://chroniclingamerica.loc.gov/lccn/sn78002169/1947-07-04/ed-1/seq-7.pdf
Evening star. [volume],negro national league,1946-06-30,https://chroniclingamerica.loc.gov/lccn/sn83045462/1946-06-30/ed-1/seq-22.pdf
Evening star. [volume],negro national league,1942-05-10,https://chroniclingamerica.loc.gov/lccn/sn83045462/1942-05-10/ed-1/seq-36.pdf
The Indianapolis times. [volume],negro national league,1926-06-30,https://chroniclingamerica.loc.gov/lccn/sn82015313/1926-06-30/ed-1/seq-12.pdf
The Indianapolis times. [volume],negro national league,1926-06-16,https://chroniclingamerica.loc.gov/lccn/sn82015313/1926-06-16/ed-1/seq-12.pdf
The Indianapolis times. [volume],negro national league,1931-07-14,https://chroniclingamerica.loc.gov/lccn/sn82015313/1931-07-14/ed-1/seq-12.pdf
The Birmingham age-herald. [volume],negro national league,1923-08-06,https://chroniclingamerica.loc.gov/lccn/sn85038485/1923-08-06/ed-1/seq-8.pdf
The Washington times. [volume],negro national league,1934-10-08,https://chroniclingamerica.loc.gov/lccn/sn84026749/1934-10-08/ed-1/seq-22.pdf
Evening star. [volume],negro national league,1945-04-30,https://chroniclingamerica.loc.gov/lccn/sn83045462/1945-04-30/ed-1/seq-10.pdf
The Dallas express. [volume],negro national league,1922-06-24,https://chroniclingamerica.loc.gov/lccn/sn83025779/1922-06-24/ed-1/seq-2.pdf
The Dallas express. [volume],negro national league,1922-07-01,https://chroniclingamerica.loc.gov/lccn/sn83025779/1922-07-01/ed-1/seq-6.pdf
The Detroit tribune.,negro national league,1942-08-01,https://chroniclingamerica.loc.gov/lccn/sn92063852/1942-08-01/ed-1/seq-10.pdf
Evening star. [volume],negro national league,1945-05-14,https://chroniclingamerica.loc.gov/lccn/sn83045462/1945-05-14/ed-1/seq-10.pdf
Evening star. [volume],negro national league,1943-09-05,https://chroniclingamerica.loc.gov/lccn/sn83045462/1943-09-05/ed-1/seq-30.pdf
Evening star. [volume],negro national league,1942-04-12,https://chroniclingamerica.loc.gov/lccn/sn83045462/1942-04-12/ed-1/seq-40.pdf
Evening star. [volume],negro national league,1945-09-03,https://chroniclingamerica.loc.gov/lccn/sn83045462/1945-09-03/ed-1/seq-10.pdf
The Indianapolis times. [volume],negro national league,1931-07-06,https://chroniclingamerica.loc.gov/lccn/sn82015313/1931-07-06/ed-1/seq-8.pdf
The Birmingham age-herald. [volume],negro national league,1924-07-17,https://chroniclingamerica.loc.gov/lccn/sn85038485/1924-07-17/ed-1/seq-11.pdf
The Indianapolis times. [volume],negro national league,1926-08-23,https://chroniclingamerica.loc.gov/lccn/sn82015313/1926-08-23/ed-1/seq-11.pdf
Detroit evening times.,negro national league,1944-09-02,https://chroniclingamerica.loc.gov/lccn/sn88063294/1944-09-02/ed-1/seq-20.pdf
Sunday Chicago bee. [volume],negro national league,1940-09-01,https://chroniclingamerica.loc.gov/lccn/sn82015409/1940-09-01/ed-1/seq-10.pdf
The Indianapolis times. [volume],negro national league,1926-05-24,https://chroniclingamerica.loc.gov/lccn/sn82015313/1926-05-24/ed-1/seq-9.pdf
The Michigan chronicle. [volume],negro national league,1944-05-13,https://chroniclingamerica.loc.gov/lccn/sn83045324/1944-05-13/ed-1/seq-15.pdf
The Michigan chronicle. [volume],negro national league,1943-04-10,https://chroniclingamerica.loc.gov/lccn/sn83045324/1943-04-10/ed-1/seq-20.pdf
The Michigan chronicle. [volume],negro national league,1945-03-03,https://chroniclingamerica.loc.gov/lccn/sn83045324/1945-03-03/ed-1/seq-15.pdf
The Michigan chronicle. [volume],negro national league,1945-12-22,https://chroniclingamerica.loc.gov/lccn/sn83045324/1945-12-22/ed-1/seq-15.pdf
The Michigan chronicle. [volume],negro national league,1945-12-08,https://chroniclingamerica.loc.gov/lccn/sn83045324/1945-12-08/ed-1/seq-16.pdf
The Omaha guide. [volume],negro national league,1943-12-11,https://chroniclingamerica.loc.gov/lccn/sn93062828/1943-12-11/ed-1/seq-3.pdf
The Michigan chronicle. [volume],negro national league,1943-10-02,https://chroniclingamerica.loc.gov/lccn/sn83045324/1943-10-02/ed-1/seq-20.pdf
Detroit evening times.,negro national league,1944-06-11,https://chroniclingamerica.loc.gov/lccn/sn88063294/1944-06-11/ed-1/seq-15.pdf
The Miami times. [volume],negro national league,1951-07-07,https://chroniclingamerica.loc.gov/lccn/sn83004231/1951-07-07/ed-1/seq-6.pdf
The Omaha guide. [volume],negro national league,1946-11-09,https://chroniclingamerica.loc.gov/lccn/sn93062828/1946-11-09/ed-1/seq-6.pdf
The Phoenix index.,negro national league,1940-05-25,https://chroniclingamerica.loc.gov/lccn/sn96060866/1940-05-25/ed-1/seq-2.pdf
The Detroit times. [volume],negro national league,1910-07-09,https://chroniclingamerica.loc.gov/lccn/sn83016689/1910-07-09/ed-2/seq-6.pdf
The Northwest enterprise. [volume],negro national league,1947-07-09,https://chroniclingamerica.loc.gov/lccn/sn87093377/1947-07-09/ed-1/seq-3.pdf
The Michigan chronicle. [volume],negro national league,1944-12-09,https://chroniclingamerica.loc.gov/lccn/sn83045324/1944-12-09/ed-1/seq-15.pdf
The Michigan chronicle. [volume],negro national league,1943-12-18,https://chroniclingamerica.loc.gov/lccn/sn83045324/1943-12-18/ed-1/seq-14.pdf
The guardian. [volume],negro national league,1940-03-02,https://chroniclingamerica.loc.gov/lccn/sn83045863/1940-03-02/ed-1/seq-6.pdf
